periodo,temperatura_minima,temperatura_media,temperatura_maxima,humedad,velocidad_viento,direccion_viento,velocidad_max_viento,barometro,mm_lluvia,radiacion_solar
2020-04-10,20.6,29.8,13.6,46.3,3.0,,37.0,1002.7,0.0,3815.0
2020-04-11,13.4,18.0,3.5,41.1,6.5,SW,48.3,1008.5,0.0,4255.5
2020-04-12,9.2,18.7,-0.5,50.2,3.1,W,25.7,1010.8,0.0,4044.0
2020-04-13,11.0,20.7,2.8,53.3,2.8,SW,27.4,1012.2,0.0,3974.5
2020-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-18,6.5,16.5,-0.7,71.5,1.3,ENE,32.2,993.5,0.0,1224.5
2020-06-19,9.0,14.5,3.6,51.0,7.8,W,51.5,993.3,0.0,2051.5
2020-06-20,7.2,13.9,-1.0,60.8,1.2,WNW,19.3,996.7,0.5,520.5
2020-06-21,5.9,12.7,0.6,67.9,2.7,W,29.0,1005.5,0.0,1931.0
2020-06-22,6.6,12.8,0.0,64.8,2.2,N,24.1,998.6,0.0,999.5
2020-06-23,1.6,11.3,-5.2,73.8,0.2,NE,8.0,999.0,0.0,1980.5
2020-06-24,1.7,7.1,-2.6,67.1,2.8,SW,25.7,1005.0,0.0,1786.5
2020-06-25,1.2,6.3,-3.8,70.9,4.3,SW,37.0,1011.6,0.0,1921.0
2020-06-26,1.4,5.9,-2.9,75.9,5.2,SW,27.4,1017.3,0.0,1956.0
2020-06-27,-1.7,5.9,-6.0,76.2,0.4,SSW,11.3,1020.5,0.0,2195.5
2020-06-28,-3.2,1.5,-8.3,83.1,0.0,SW,1.6,1019.3,0.5,671.0
2020-06-29,4.8,7.2,0.2,91.3,5.1,,32.2,1014.4,12.7,238.5
2020-06-30,6.9,7.8,6.3,90.4,6.4,SE,32.2,1016.0,7.4,366.0
2020-07-01,6.2,7.2,5.2,82.1,6.7,,29.0,1013.8,0.0,744.0
2020-07-02,5.1,8.4,1.7,91.3,1.1,ENE,11.3,1007.7,1.0,834.5
2020-07-03,3.2,10.3,-1.4,80.3,1.0,SW,19.3,999.8,0.0,1587.0
2020-07-04,3.1,7.8,-2.4,80.1,3.7,SW,30.6,1004.7,0.0,1390.5
2020-07-05,3.3,6.7,0.6,81.2,1.1,SW,16.1,1014.9,1.0,734.5
2020-07-06,2.7,6.6,-0.5,85.0,0.0,ENE,6.4,1019.9,0.0,1033.5
2020-07-07,3.8,9.3,-1.8,79.7,5.4,NNE,38.6,1012.5,0.0,1623.5
2020-07-08,6.6,10.7,1.6,60.9,2.7,W,35.4,1003.5,0.0,2005.0
2020-07-09,3.9,6.8,0.6,75.0,1.4,SW,24.1,996.0,1.5,305.0
2020-07-10,2.0,7.2,-2.4,73.0,1.6,WSW,32.2,997.7,0.0,2128.5
2020-07-11,4.4,9.1,-2.4,56.7,5.3,WSW,53.1,993.9,0.0,2124.5
2020-07-12,3.8,7.5,-1.6,52.0,4.9,WSW,40.2,1004.2,0.0,2225.0
2020-07-13,2.6,7.7,-3.4,58.3,5.1,SW,40.2,1012.2,0.0,2306.5
2020-07-14,-0.1,5.7,-5.2,74.7,0.5,W,14.5,1015.0,0.0,1427.5
2020-07-15,3.5,9.3,-3.5,67.9,0.1,NE,8.0,1011.0,0.0,1758.5
2020-07-16,6.1,9.4,2.8,76.2,2.0,ENE,20.9,1011.5,0.0,1356.0
2020-07-17,8.3,10.9,3.7,76.9,3.7,ENE,29.0,1000.3,0.0,292.5
2020-07-18,5.8,11.2,-0.4,79.2,1.2,,20.9,1000.8,0.0,1499.5
2020-07-19,5.0,6.6,0.4,89.8,0.3,,14.5,1010.8,1.0,493.5
2020-07-20,6.7,8.2,5.7,86.1,3.4,SE,30.6,1019.2,0.0,973.0
2020-07-21,5.2,6.8,2.2,80.7,5.0,SE,30.6,1026.5,0.0,725.0
2020-07-22,3.3,6.9,1.2,77.8,1.7,SE,27.4,1031.0,0.0,1544.0
2020-07-23,3.1,5.5,0.7,71.9,1.5,S,22.5,1021.4,0.0,1598.0
2020-07-24,2.7,7.9,-3.1,63.8,0.8,SW,33.8,1005.5,0.0,1862.5
2020-07-25,9.2,16.4,0.4,56.0,1.9,W,41.8,998.0,0.0,1842.0
2020-07-26,4.5,6.5,1.2,81.4,1.2,WNW,25.7,1003.2,0.5,1133.5
2020-07-27,3.6,8.9,-2.8,61.2,2.8,SW,35.4,1010.8,0.0,2802.0
2020-07-28,3.0,10.9,-3.8,64.3,0.8,SW,29.0,1016.5,0.0,2835.5
2020-07-29,2.7,12.7,-5.9,65.5,0.1,N,20.9,1014.9,0.0,2670.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-07-31,6.7,16.0,-2.9,61.2,0.0,N,19.3,1009.7,0.0,2693.0
2020-08-01,11.4,13.9,6.9,49.7,2.5,NE,30.6,999.9,0.0,634.5
2020-08-02,10.0,16.2,1.2,46.8,0.5,WNW,27.4,1012.4,0.0,2815.5
2020-08-03,13.8,20.9,6.6,42.8,0.8,NNE,27.4,1006.4,0.0,1491.0
2020-08-04,9.0,14.8,-0.2,48.3,0.2,WSW,24.1,1013.4,0.0,3112.5
2020-08-05,10.3,17.7,5.1,47.0,6.2,W,54.7,1003.5,0.0,2098.0
2020-08-06,8.3,13.9,3.1,38.3,5.7,W,46.7,1013.1,0.0,2494.5
2020-08-07,7.5,14.1,-0.2,49.2,0.5,ENE,25.7,1015.8,0.0,2935.0
2020-08-08,11.5,19.3,1.5,46.9,5.5,W,48.3,1005.6,0.0,1039.5
2020-08-09,4.2,10.6,-3.7,68.2,3.1,NNE,27.4,1006.9,0.0,967.5
2020-08-10,5.9,8.9,3.3,49.2,8.9,SW,59.5,1000.6,0.0,2455.5
2020-08-11,8.1,13.9,-2.6,45.0,1.5,W,41.8,1003.6,0.0,1971.0
2020-08-12,10.3,13.9,3.3,41.0,3.4,W,53.1,995.5,0.0,1299.0
2020-08-13,10.2,13.9,6.3,50.0,0.0,SW,30.6,996.4,0.0,2294.5
2020-08-14,7.1,10.4,4.1,58.3,2.9,WSW,51.5,997.0,0.0,3302.5
2020-08-15,7.7,11.2,4.2,36.9,5.9,WSW,56.3,996.9,0.0,3496.5
2020-08-16,8.4,11.9,2.8,39.4,6.2,SW,56.3,995.8,0.0,3119.0
2020-08-17,10.2,16.0,1.7,37.1,3.4,W,53.1,995.4,0.0,2077.0
2020-08-18,6.2,8.9,2.8,35.4,5.7,SW,51.5,1005.5,0.0,3388.0
2020-08-19,3.9,10.0,-2.2,37.6,0.0,W,27.4,1022.4,0.0,3742.0
2020-08-20,9.5,21.1,-2.3,40.4,0.2,SW,29.0,1017.1,0.0,3754.5
2020-08-21,10.0,22.2,-2.4,39.3,0.0,WNW,24.1,1012.8,0.0,3835.5
2020-08-22,11.4,23.0,-1.4,36.3,0.0,WNW,19.3,1002.0,0.0,3904.0
2020-08-23,10.7,21.6,-0.6,40.3,0.0,ESE,3.2,998.6,0.0,3663.5
2020-08-24,8.5,13.9,1.9,60.5,0.5,ESE,35.4,1005.6,0.0,2955.0
2020-08-25,7.6,10.4,6.2,67.4,0.5,SSE,30.6,1014.5,0.0,2606.0
2020-08-26,7.4,11.4,4.0,82.7,0.0,S,4.8,1006.4,0.8,2054.0
2020-08-27,9.1,17.4,-0.2,60.2,0.6,WNW,43.5,1001.6,0.0,3698.0
2020-08-28,8.1,12.6,1.3,36.7,3.2,W,45.1,1003.4,0.0,3311.0
2020-08-29,4.5,9.9,-4.6,41.3,0.4,W,35.4,1012.4,0.0,4208.5
2020-08-30,9.1,15.4,2.4,45.1,1.2,SW,40.2,1012.7,0.0,3425.5
2020-08-31,6.0,10.3,2.4,63.8,0.3,ENE,27.4,1025.2,0.0,2638.0
